MonthlyCharges,tenure,TotalCharges,Contract,PaymentMethod,OnlineSecurity,TechSupport,InternetService,Churn
74.6,57,3710,1,0,0,2,0,0
79.15,11,6121,0,1,0,0,1,0
20.35,1,1613,2,3,1,1,2,0
21.05,12,2267,2,0,1,1,2,0
94.6,3,2418,0,2,0,0,1,1
94.7,36,3047,0,2,0,0,1,0
94.25,16,880,0,2,2,0,1,1
72.45,65,3940,1,1,2,0,0,1
74.95,2,926,0,2,0,0,1,0
105.2,42,3752,0,2,2,0,1,1
111.95,72,6034,2,0,2,2,1,0
19.85,62,463,2,0,1,1,2,0
89.75,6,4584,0,2,0,0,1,0
20.05,48,75,2,3,1,1,2,0
108.95,35,3443,2,2,2,2,1,0
19.65,52,6386,1,1,1,1,2,0
24.9,1,2045,0,3,0,0,0,0
82.85,6,3910,0,2,0,0,1,1
93.2,71,5210,2,1,2,2,0,0
84.8,67,4633,1,0,2,0,1,0
71.75,60,3713,1,2,2,0,0,0
30.35,23,5363,0,0,0,2,0,0
54.85,39,1811,1,0,0,2,0,0
19.5,15,2028,1,3,1,1,2,0
103.85,53,4552,0,2,0,0,1,1
24.2,24,4973,2,3,1,1,2,0
19.35,37,5396,0,2,1,1,2,0
83.6,5,3454,0,2,0,0,1,1
100.65,50,4347,1,2,0,2,1,0
94.1,54,4282,1,1,0,0,1,0
74.55,3,1964,0,2,2,0,1,0
108.45,68,5614,1,2,0,2,1,1
56.15,5,2515,0,2,0,2,0,0
20.35,33,5435,2,3,1,1,2,0
80.55,41,2839,1,2,0,0,0,0
61.25,34,1602,1,3,2,2,0,0
20.45,13,2193,0,3,1,1,2,0
18.9,20,3003,0,1,1,1,2,0
19.6,51,6479,2,1,1,1,2,0
91.5,3,2067,0,1,0,0,1,1
45.2,41,1402,0,0,0,0,0,0
19.45,13,1954,0,1,1,1,2,0
25.45,35,6052,2,0,1,1,2,0
80.85,12,6258,0,0,2,2,1,1
94.9,4,3118,0,3,2,2,1,0
49.05,43,1701,0,0,0,0,0,1
29.3,12,3077,0,3,0,2,0,0
105.3,68,5661,0,2,0,0,1,1
88.95,25,1934,0,2,0,0,1,1
20.25,7,526,1,3,1,1,2,0
110.85,66,5765,1,2,0,2,1,1
110.5,53,4809,1,2,2,2,1,0
109.4,63,5536,0,0,2,0,1,0
114.2,70,5882,2,0,2,2,1,1
36.5,27,68,0,0,0,0,0,1
70.75,1,5516,0,3,0,0,1,1
19.95,5,177,0,3,1,1,2,0
19.6,37,5651,1,3,1,1,2,0
40.15,3,551,0,3,0,0,0,1
76.6,12,6311,0,2,0,0,1,0
19.6,38,5842,1,1,1,1,2,0
85.3,9,5925,0,1,0,0,1,0
65.85,13,6332,0,2,2,0,0,0
94.45,29,2301,0,2,0,0,1,1
20.05,47,34,2,1,1,1,2,0
99.4,61,4874,0,0,2,2,1,0
20.0,16,2389,0,3,1,1,2,0
78.45,41,2716,2,2,2,2,0,0
25.1,43,137,2,2,1,1,2,0
97.35,36,2991,0,0,0,0,1,1
55.0,6,2947,0,2,0,0,0,0
71.1,58,3654,1,1,2,2,0,0
61.55,19,185,0,1,0,2,0,0
45.9,11,4367,0,0,0,0,0,0
40.3,39,1105,1,0,2,2,0,0
87.1,8,5592,0,2,0,0,1,0
49.5,26,484,0,3,0,0,0,0
73.8,53,3420,0,1,0,0,1,0
19.2,70,737,2,3,1,1,2,0
45.3,1,3816,0,3,0,0,0,1
25.0,59,929,2,3,1,1,2,0
94.95,2,1307,0,2,0,0,1,1
35.3,7,2287,1,3,2,0,0,0
44.55,12,4055,0,2,0,0,0,1
76.75,59,3871,1,1,0,2,0,0
81.0,61,4209,2,0,0,2,0,0
105.55,72,5794,2,0,2,0,1,0
18.8,13,2165,0,3,1,1,2,0
24.9,64,1050,1,3,1,1,2,0
23.45,1,1940,0,2,0,0,0,1
64.9,10,5410,1,3,0,2,0,0
61.35,65,3314,1,0,2,0,0,0
113.95,62,5437,2,3,2,2,1,0
90.15,55,4167,1,2,2,2,0,0
54.1,25,672,0,2,0,0,0,0
29.7,1,2504,0,3,2,0,0,1
49.8,1,4145,0,1,2,0,0,0
101.1,59,4939,0,2,0,0,1,1
24.4,64,984,2,0,1,1,2,0
95.0,36,2981,0,0,0,0,1,0
50.65,3,924,0,3,0,0,0,1
69.9,61,3608,2,3,2,0,0,0
39.95,26,47,1,0,0,0,0,0
55.4,1,4563,0,2,0,0,0,1
90.6,1,6325,0,2,0,0,1,1
103.25,68,5554,2,1,2,0,1,0
86.85,2,1006,0,3,0,0,1,1
94.25,72,5409,2,0,2,2,1,0
47.05,71,2838,2,2,0,2,0,0
20.55,57,460,2,1,1,1,2,0
19.65,4,5317,0,3,1,1,2,0
70.2,1,5505,0,2,0,0,1,0
81.0,72,4749,2,1,2,2,0,0
75.9,21,985,1,0,2,0,0,0
24.7,71,1363,2,0,1,1,2,0
99.05,29,2550,0,0,0,0,1,1
110.25,69,5756,2,1,2,2,1,0
85.0,64,4551,2,1,2,2,0,0
19.75,16,2544,0,1,1,1,2,0
23.9,4,6483,1,2,1,1,2,0
111.25,52,4851,1,1,2,2,1,1
55.1,2,249,0,3,2,0,0,1
19.95,1,1493,0,3,1,1,2,0
25.15,18,4032,0,3,0,0,0,0
54.15,2,22,0,3,0,0,0,0
59.8,19,255,0,3,0,0,0,0
83.85,40,3061,0,0,0,0,1,0
104.9,66,5438,1,2,0,0,1,0
75.3,21,1022,0,3,0,0,1,0
66.65,8,4359,0,2,0,2,0,0
109.5,72,5939,2,1,2,2,1,0
73.85,48,3103,1,0,0,2,0,0
19.3,69,830,2,0,1,1,2,0
118.2,72,6226,2,2,2,2,1,0
51.45,14,5652,1,1,0,0,0,0
59.45,6,3092,0,2,0,0,0,0
19.5,8,1044,2,0,1,1,2,0
19.55,17,2430,1,3,1,1,2,0
93.55,65,4960,1,2,2,2,1,0
59.3,57,2850,1,3,2,2,0,0
102.25,13,650,0,1,0,0,1,1
95.9,19,1303,0,1,0,0,1,1
109.8,56,4988,1,0,2,0,1,0
78.1,14,234,0,2,0,0,1,0
39.9,52,1654,0,2,2,0,0,0
64.9,58,3253,2,1,2,2,0,0
95.05,47,3831,0,2,0,2,1,1
53.4,67,3097,0,1,0,2,0,0
24.9,2,4143,0,1,0,0,0,0
44.7,6,2398,0,1,0,0,0,0
114.0,71,6089,2,0,2,2,1,0
20.25,46,6305,2,0,1,1,2,0
53.85,5,2242,0,1,2,2,0,1
83.85,67,4625,0,0,2,0,1,0
20.2,3,4231,0,0,1,1,2,0
19.95,3,4780,0,3,1,1,2,0
104.2,52,4616,0,2,2,0,1,1
50.25,42,1835,0,2,0,0,0,1
20.35,50,6415,1,3,1,1,2,0
90.0,23,1658,0,2,2,0,1,0
54.2,67,3130,2,1,2,2,0,0
99.5,25,2003,0,2,0,0,1,1
99.1,39,3318,1,3,2,0,1,0
66.9,69,3894,2,3,2,2,0,0
25.85,1,2159,1,3,0,0,0,0
91.05,32,2479,0,2,0,0,1,0
71.0,9,5330,0,2,0,0,1,1
93.2,16,1024,0,1,0,0,1,1
20.95,60,499,2,0,1,1,2,0
109.2,72,5875,2,0,0,2,1,0
19.35,5,474,0,3,1,1,2,1
85.8,26,1815,0,1,2,0,1,0
19.85,3,5159,0,3,1,1,2,1
19.65,2,2696,0,2,1,1,2,0
20.5,2,3256,1,0,1,1,2,0
89.65,36,2904,1,1,2,2,0,0
74.35,7,4456,0,3,2,0,1,0
49.45,60,2511,2,1,0,0,0,0
89.1,19,1091,0,2,0,0,1,0
75.15,45,3018,2,1,2,2,0,0
70.65,4,2533,0,2,0,0,1,0
104.2,31,2823,0,2,0,2,1,1
90.05,47,3531,0,2,2,0,1,0
79.25,1,5965,0,2,0,0,1,1
44.9,1,3749,0,0,0,0,0,1
19.4,1,1482,0,1,1,1,2,0
88.75,59,4464,0,1,0,0,1,0
70.1,10,5260,0,2,0,0,1,1
91.0,35,2764,0,1,2,0,1,0
29.65,4,337,0,2,0,0,0,1
90.8,32,2628,1,2,2,0,1,0
77.85,43,2921,0,2,0,0,1,1
54.3,4,1552,0,2,0,0,0,1
18.95,54,65,2,3,1,1,2,0
95.15,11,6525,0,0,0,0,1,1
102.4,66,5197,2,0,2,0,1,0
99.9,61,5064,1,2,0,0,1,0
88.7,72,5208,2,1,2,2,0,0
54.3,44,1952,1,2,0,2,0,0
55.7,41,1871,0,0,0,0,0,0
103.95,50,4385,1,2,2,0,1,0
110.85,47,4413,1,1,2,2,1,1
20.15,8,1130,2,3,1,1,2,0
20.05,18,3100,0,3,1,1,2,0
91.95,72,5276,2,1,2,2,0,0
80.5,1,6020,0,2,0,0,1,1
55.65,42,2069,0,2,0,0,0,0
74.7,18,537,0,2,0,0,1,0
104.15,13,544,1,1,0,0,1,0
83.65,68,4737,1,0,0,2,1,0
72.2,4,2651,0,0,0,0,1,1
110.05,69,5744,2,1,2,0,1,0
51.5,17,6328,0,3,0,2,0,1
25.5,25,5093,2,1,1,1,2,0
89.55,43,3299,0,3,0,0,1,1
19.5,59,411,2,1,1,1,2,0
80.7,5,3219,0,2,2,0,1,0
77.5,21,1096,1,3,2,2,0,1
105.1,69,5636,1,1,2,2,1,0
25.15,13,2876,0,0,0,0,0,0
95.25,42,3386,0,0,0,0,1,1
95.65,52,4297,0,1,0,2,1,0
85.0,46,3392,0,2,2,0,1,1
80.8,61,4104,2,0,2,2,0,0
24.85,29,5947,1,3,0,0,0,0
54.75,25,486,1,1,0,2,0,0
85.75,5,3984,0,2,0,2,1,1
50.75,15,5426,1,2,0,0,0,0
20.15,19,3309,2,3,1,1,2,0
20.05,44,6191,2,3,1,1,2,0
98.25,6,4637,0,2,0,0,1,1
71.6,58,3610,2,1,2,2,0,0
81.45,62,4215,1,1,2,0,1,0
58.4,70,3506,1,0,0,2,0,0
25.7,1,2156,0,3,0,0,0,1
53.7,10,4362,2,1,2,2,0,0
19.6,26,3990,1,0,1,1,2,0
89.4,66,4896,0,1,0,0,1,0
69.0,7,4280,0,2,0,0,1,1
84.2,51,3655,1,0,0,2,1,0
106.1,72,5798,2,1,2,2,1,0
25.75,65,1140,2,3,1,1,2,0
46.05,2,6019,0,0,0,0,0,1
64.95,70,3881,1,0,2,2,0,0
85.45,72,5057,2,1,0,2,0,0
20.05,1,1607,0,3,1,1,2,0
76.4,1,5823,0,3,0,0,1,1
100.5,5,4324,0,2,0,0,1,1
20.7,3,4704,0,3,1,1,2,0
25.3,58,872,2,1,1,1,2,0
40.05,22,6285,0,3,2,0,0,1
100.6,33,2846,0,0,0,0,1,0
69.95,1,5455,0,2,0,0,1,1
74.0,54,3354,0,0,0,0,1,0
99.4,72,5656,2,2,0,0,1,0
93.3,1,6390,0,2,0,0,1,1
49.15,3,1186,0,2,0,0,0,1
107.45,72,5851,2,1,2,2,1,0
83.6,72,4883,2,1,2,0,0,0
99.05,54,4428,0,1,0,0,1,0
80.1,59,3976,1,2,0,2,0,0
65.3,54,3048,2,0,2,0,0,0
89.55,60,4384,2,2,0,0,1,0
60.8,60,3120,2,1,0,2,0,0
74.5,3,1786,0,2,0,0,1,0
99.15,69,5423,2,0,2,0,1,0
19.25,1,1480,0,2,1,1,2,0
39.45,50,1656,0,1,2,0,0,0
44.85,56,2220,0,1,0,0,0,0
97.2,60,4649,2,2,2,2,1,0
110.55,69,5831,1,3,2,2,1,0
35.05,1,3029,0,3,0,0,0,1
73.0,1,5662,0,2,0,0,1,1
19.9,3,3823,0,3,1,1,2,0
76.95,60,3874,2,0,0,2,0,0
35.4,13,3827,2,3,0,2,0,0
20.45,62,541,2,0,1,1,2,0
96.75,45,3769,1,0,2,0,1,0
54.2,25,778,1,2,0,2,0,0
100.1,44,3715,2,0,0,2,1,0
45.25,2,5715,0,3,0,0,0,0
83.85,33,2356,0,1,0,0,1,1
70.1,1,5503,0,2,0,0,1,1
20.85,22,3828,1,0,1,1,2,0
33.45,35,328,0,3,0,2,0,0
20.2,29,4620,2,3,1,1,2,0
85.9,27,1856,1,2,2,0,1,0
61.0,54,2855,1,2,0,2,0,0
70.65,2,771,0,2,0,0,1,1
86.9,57,4185,1,2,0,0,1,0
69.4,62,3614,2,0,2,2,0,0
20.35,15,2909,1,1,1,1,2,0
20.35,2,2861,0,3,1,1,2,1
104.3,70,5619,2,0,0,2,1,0
44.95,21,6381,0,2,0,0,0,0
49.45,23,227,1,2,0,2,0,0
20.6,6,298,1,3,1,1,2,0
19.55,4,5382,2,1,1,1,2,0
99.0,3,2477,0,1,2,0,1,1
93.5,23,1976,0,2,0,0,1,0
54.55,26,657,1,1,2,2,0,0
20.05,8,1103,0,3,1,1,2,0
83.95,26,1890,0,2,0,0,1,1
79.45,2,834,0,2,0,0,1,0
116.2,67,5894,2,1,2,2,1,1
93.7,71,5254,2,0,0,0,1,1
79.85,59,4045,1,1,2,2,0,0
100.0,39,3282,1,2,0,0,1,0
19.6,21,3393,2,3,1,1,2,0
19.7,1,1488,0,3,1,1,2,1
20.2,48,58,2,0,1,1,2,0
50.4,31,1032,1,1,2,0,0,0
113.35,64,5631,1,2,2,2,1,0
80.0,46,3233,0,0,0,0,1,0
80.95,52,3611,2,0,0,2,0,0
24.9,67,1174,2,3,1,1,2,0
54.9,67,3208,0,2,0,0,0,0
75.55,5,3523,0,2,0,0,1,1
109.25,71,5872,2,2,0,2,1,0
77.65,9,5599,0,0,0,0,1,1
95.0,26,2143,0,2,2,0,1,1
116.3,71,6140,1,0,2,2,1,0
19.9,32,4921,0,0,1,1,2,0
70.35,2,709,0,2,0,0,1,0
25.6,71,1463,2,1,1,1,2,0
44.45,60,2405,1,2,2,0,0,0
100.15,55,4497,1,2,0,0,1,0
105.4,54,4672,1,1,2,2,1,1
95.85,2,1573,0,2,0,0,1,1
73.85,6,3423,0,3,0,0,1,0
70.1,48,2815,2,1,2,0,0,0
25.25,63,1023,2,3,1,1,2,0
79.15,1,5963,0,2,0,0,1,1
21.05,12,1992,0,1,1,1,2,0
24.95,54,661,0,0,0,0,0,0
64.5,30,1592,1,2,0,2,0,0
19.65,30,5237,0,0,1,1,2,1
79.0,4,2634,0,2,0,0,1,1
105.95,40,3687,1,1,0,2,1,0
75.85,9,5195,0,2,0,2,1,0
91.85,17,1026,0,2,2,2,1,1
43.6,62,2387,2,1,0,0,0,0
91.25,28,2132,1,0,0,2,1,0
89.75,70,5133,2,1,2,2,0,0
104.4,46,4155,2,0,0,2,1,0
90.15,23,1677,0,3,0,0,1,0
40.3,47,1335,1,2,2,2,0,0
105.25,68,5613,2,0,2,0,1,0
106.0,60,5181,1,2,0,2,1,1
104.0,67,5538,2,2,0,2,1,0
69.65,14,6374,0,2,0,2,0,0
74.3,57,3437,0,2,0,0,1,0
100.9,55,4527,1,3,2,0,1,0
20.25,1,1611,0,3,1,1,2,0
49.9,1,4147,0,3,0,2,0,1
96.9,23,1713,0,1,0,2,1,0
100.35,13,649,0,2,2,0,1,1
104.1,47,4320,0,2,0,0,1,0
20.1,38,5670,1,3,1,1,2,0
74.95,38,2476,0,0,0,0,1,1
56.55,2,334,0,1,0,0,0,0
49.25,1,4138,0,1,0,2,0,1
68.6,15,207,0,0,0,0,1,0
69.05,26,1369,0,1,0,0,1,0
19.7,35,5671,2,1,1,1,2,0
20.05,3,5771,0,3,1,1,2,0
103.7,50,4291,0,2,0,2,1,1
94.4,42,3430,0,2,2,0,1,0
54.95,10,4691,0,1,2,2,0,0
93.7,61,4817,1,0,2,2,1,0
110.25,68,5653,2,1,2,2,1,0
98.9,10,125,1,2,2,0,1,0
89.75,65,4761,1,2,2,0,1,1
80.45,72,4830,2,0,2,2,0,0
79.4,55,3615,0,2,0,2,1,0
20.3,1,1612,0,3,1,1,2,1
62.8,7,3573,0,0,0,2,0,0
74.9,2,654,0,3,0,0,1,0
74.85,9,5556,0,2,2,0,1,0
25.85,27,5949,2,1,1,1,2,0
101.95,7,5521,0,2,0,0,1,1
68.3,64,3716,2,3,0,2,0,0
48.4,70,2983,2,0,2,2,0,0
94.0,2,1361,0,2,0,0,1,1
105.05,67,5612,2,2,2,2,1,0
89.3,45,3434,0,1,0,0,1,1
25.15,24,4591,2,1,1,1,2,0
19.5,4,6469,2,1,1,1,2,0
92.95,44,3517,0,0,0,0,1,0
20.7,72,879,2,3,1,1,2,0
74.3,1,5717,0,1,0,0,1,1
19.35,66,442,2,0,1,1,2,0
44.65,1,3745,0,3,0,2,0,1
84.05,13,189,0,2,2,0,1,1
80.7,10,5951,0,0,0,0,1,1
104.35,65,5248,0,2,0,0,1,0
19.55,1,1485,0,3,1,1,2,0
74.05,38,2431,1,2,2,2,0,0
40.1,23,6235,2,3,2,2,0,0
20.1,10,1397,1,3,1,1,2,0
101.7,4,3143,0,2,0,0,1,1
83.55,72,4977,2,1,2,2,0,0
56.85,35,1431,0,2,0,2,0,0
20.4,1,1614,0,3,1,1,2,1
19.55,58,155,2,1,1,1,2,0
106.15,70,5760,1,2,0,2,1,0
78.95,38,2470,1,1,0,0,0,0
49.75,60,2665,0,2,0,0,0,0
92.4,26,1985,0,1,2,0,1,0
58.2,8,3969,1,0,2,2,0,0
102.6,41,3596,1,2,0,2,1,1
91.95,36,2869,0,1,0,0,1,0
65.25,54,3058,1,0,0,2,0,0
106.0,71,5881,2,0,0,0,1,1
73.1,55,3539,0,2,0,0,1,0
59.75,72,3636,2,0,2,0,0,0
55.1,3,974,0,3,2,2,0,1
59.8,54,2825,2,0,0,0,0,0
116.6,72,6153,2,0,2,2,1,0
109.3,52,4734,2,2,2,2,1,0
101.4,60,5034,1,0,2,0,1,0
50.65,39,1504,0,1,0,0,0,0
56.15,15,6403,1,3,0,0,0,0
106.5,69,5693,2,0,0,2,1,1
19.2,43,5896,1,3,1,1,2,0
83.0,63,4394,1,0,2,2,0,0
70.1,2,749,0,2,0,0,1,0
108.3,72,5858,2,0,2,2,1,0
91.05,32,2551,0,0,0,0,1,1
25.25,40,14,2,1,1,1,2,0
45.35,58,2194,1,2,2,0,0,0
43.9,67,2695,2,2,2,2,0,0
77.5,51,3263,0,2,2,0,1,1
79.3,31,2133,1,3,0,2,0,0
84.9,69,4772,0,1,2,0,1,0
79.25,32,2265,1,2,0,2,1,0
71.05,21,948,2,1,2,2,0,0
53.75,52,2419,1,2,2,0,0,0
24.25,72,1318,2,1,1,1,2,0
54.2,72,3365,2,2,0,0,0,1
44.25,52,1913,1,0,2,0,0,0
50.05,41,1661,1,0,0,2,0,0
20.15,41,6031,2,3,1,1,2,0
69.25,6,3574,0,3,0,0,1,1
69.35,67,3939,1,1,2,2,0,0
19.35,16,2390,0,3,1,1,2,0
19.15,17,2969,2,3,1,1,2,0
61.0,35,1752,0,3,2,0,0,0
20.5,58,357,2,1,1,1,2,0
50.5,1,4229,0,2,0,0,0,1
50.2,52,2212,2,3,0,2,0,0
79.6,70,4627,2,0,2,2,0,0
24.9,19,3952,2,0,1,1,2,0
74.4,1,5719,0,2,0,0,1,1
106.9,35,3227,0,2,2,2,1,0
101.35,32,2893,0,2,0,0,1,0
55.35,17,6372,0,1,2,2,0,0
50.55,67,2972,1,1,0,0,0,0
19.5,9,903,0,0,1,1,2,0
79.45,31,2238,1,3,0,2,0,1
90.65,4,3165,0,2,2,0,1,0
89.85,58,4316,1,0,2,2,1,0
79.0,60,4057,1,3,2,2,0,0
104.65,58,5051,1,2,0,2,1,1
19.55,1,1485,0,3,1,1,2,0
19.9,27,4568,2,3,1,1,2,0
116.25,66,5943,1,2,2,2,1,0
87.75,15,443,0,0,2,0,1,0
100.05,47,4115,0,2,0,0,1,1
81.3,41,2776,0,1,2,0,1,0
44.3,59,2320,0,2,0,0,0,0
70.35,50,3063,2,1,0,0,1,0
44.45,17,5984,1,1,2,0,0,0
49.15,6,2548,0,2,2,0,0,0
29.45,51,844,0,1,0,0,0,0
100.55,44,3732,0,2,0,2,1,1
85.3,49,3652,0,1,0,0,1,0
95.65,2,1154,0,2,0,0,1,1
69.1,59,3490,1,3,2,2,0,0
70.35,50,2989,0,0,2,0,0,0
20.6,59,520,2,3,1,1,2,0
74.15,18,698,0,3,0,0,1,0
75.05,10,5941,0,2,0,0,1,0
44.6,14,5164,1,2,0,0,0,0
21.45,35,5545,2,0,1,1,2,0
43.45,8,2985,1,3,0,0,0,0
20.05,18,2986,1,0,1,1,2,0
94.15,60,4791,1,0,2,0,1,0
94.4,1,6420,0,2,0,0,1,1
19.55,6,439,2,3,1,1,2,0
75.9,19,679,0,3,2,2,0,0
64.15,53,3026,1,0,2,2,0,0
109.55,72,5985,2,0,2,0,1,0
110.8,60,5287,2,1,0,2,1,0
55.0,1,4558,0,1,0,0,0,1
53.45,13,5615,0,3,0,2,0,0
69.95,5,2781,0,1,0,0,1,0
101.45,1,21,0,2,0,0,1,1
97.0,13,603,0,2,0,0,1,0
90.6,37,2914,1,0,2,2,0,0
73.55,64,4034,0,3,2,0,1,0
67.95,5,3038,0,0,0,2,0,1
94.35,61,4705,2,0,0,2,1,0
69.5,1,5446,0,2,0,0,1,1
18.85,1,1343,0,3,1,1,2,1
19.4,26,4397,1,3,1,1,2,0
69.2,1,5442,0,2,0,0,1,1
19.75,24,4078,2,3,1,1,2,0
54.6,17,6407,1,2,0,2,0,0
29.8,26,5942,0,3,0,0,0,0
69.65,1,5449,0,2,0,0,1,1
101.85,40,3486,0,2,2,0,1,1
103.05,52,4473,0,2,0,0,1,0
82.3,1,6100,0,2,0,0,1,1
20.3,1,1612,0,3,1,1,2,0
35.1,21,5869,2,3,2,2,0,0
105.7,67,5387,1,0,0,0,1,0
56.25,44,2062,0,0,2,2,0,0
60.35,70,3533,1,2,0,2,0,0
79.25,3,2325,0,2,0,0,1,1
59.8,56,2990,2,0,2,0,0,0
84.6,13,223,0,2,0,0,1,1
93.4,58,4516,0,0,2,0,1,1
94.2,42,3576,0,2,0,0,1,1
25.05,1,2148,0,2,0,0,0,1
99.65,46,3929,2,3,2,2,1,0
50.65,63,2804,2,0,2,0,0,0
60.9,11,5427,0,2,0,2,0,0
59.65,15,6259,0,0,0,2,0,0
64.7,72,4013,2,2,2,2,0,0
25.1,29,5588,0,1,0,0,0,1
48.95,1,4054,0,2,0,0,0,1
54.85,6,3075,0,2,0,0,0,0
45.3,1,3816,0,2,0,0,0,1
91.35,63,4760,1,2,0,0,1,0
85.85,2,1154,0,2,0,0,1,1
25.1,18,3641,2,3,1,1,2,0
34.0,43,916,0,0,2,2,0,0
45.9,15,5469,1,3,2,2,0,0
95.2,10,6397,0,2,0,0,1,1
20.5,55,330,2,3,1,1,2,0
100.6,49,4287,1,0,0,2,1,1
55.3,6,2818,0,3,0,0,0,1
20.35,70,843,2,1,1,1,2,0
74.85,2,1007,0,3,0,0,1,1
36.1,63,1939,1,0,2,2,0,0
65.8,25,1167,0,0,0,2,0,0
20.35,18,3184,1,0,1,1,2,0
105.8,28,2591,0,2,0,2,1,0
96.75,53,4361,1,3,2,2,1,0
102.35,35,3134,1,0,0,0,1,1
24.4,1,2039,0,3,0,0,0,0
115.65,70,6000,1,1,2,2,1,1
79.85,2,938,0,2,0,2,1,1
73.05,26,1562,0,2,0,2,0,0
64.35,34,1682,1,2,2,0,0,0
20.5,19,3401,2,3,1,1,2,0
76.0,15,255,0,3,0,0,1,1
54.75,62,2968,1,1,2,0,0,0
104.75,42,3679,0,0,0,0,1,1
74.65,9,5533,0,2,2,0,0,1
51.15,24,507,0,2,2,0,0,0
41.95,68,2562,2,2,2,0,0,0
54.35,31,1123,0,3,0,2,0,0
56.25,1,4635,0,2,0,0,0,1
106.1,21,1883,0,2,0,2,1,1
96.0,63,4989,1,2,0,0,1,0
79.75,2,1045,0,0,0,0,1,1
61.45,61,3223,2,0,0,2,0,0
68.65,1,5380,0,2,0,0,1,1
19.65,18,3500,1,3,1,1,2,0
19.0,6,96,1,1,1,1,2,0
100.0,33,2884,0,2,0,0,1,0
20.25,16,2845,0,0,1,1,2,1
98.7,56,4684,0,2,0,2,1,0
19.8,23,3935,1,3,1,1,2,0
73.8,9,5540,0,2,0,0,1,0
100.2,14,663,0,2,0,0,1,1
74.9,15,204,0,0,0,0,1,1
20.05,5,6444,0,1,1,1,2,0
106.2,61,5139,0,2,2,0,1,0
116.55,70,6083,2,1,2,2,1,0
99.7,15,1015,0,2,2,0,1,0
19.7,8,548,2,3,1,1,2,0
19.5,8,1084,2,3,1,1,2,0
29.15,4,197,0,3,2,0,0,0
55.0,34,1459,1,3,2,0,0,0
90.8,68,5098,2,1,2,2,0,0
51.0,45,1902,1,0,0,2,0,0
90.1,9,6084,0,2,0,0,1,0
59.05,22,462,0,3,2,2,0,0
20.3,2,3492,0,3,1,1,2,0
72.95,70,4408,2,0,0,2,0,0
73.55,10,5468,1,1,2,2,0,0
84.3,72,4908,2,1,2,2,0,0
78.0,49,3274,1,1,0,0,0,0
72.1,54,3323,1,3,0,2,0,0
106.75,71,5655,2,1,2,0,1,0
19.25,22,3514,1,3,1,1,2,0
20.55,50,138,2,1,1,1,2,0
20.0,43,6088,1,3,1,1,2,0
24.65,45,320,2,1,1,1,2,0
103.5,64,5233,0,0,2,0,1,0
23.85,23,5066,2,3,1,1,2,0
25.8,68,1513,2,1,1,1,2,0
70.85,1,5518,0,2,0,0,1,1
69.8,2,620,0,1,0,0,1,1
59.45,26,921,1,1,0,2,0,0
54.55,55,2572,0,0,0,2,0,1
20.05,14,2585,0,2,1,1,2,0
82.55,71,4808,2,2,2,2,0,0
81.25,64,4615,1,2,2,2,0,0
70.75,7,3829,0,1,0,2,0,1
74.3,57,3561,2,1,2,2,0,0
94.1,13,393,0,2,0,0,1,1
29.7,3,6347,0,1,2,0,0,1
109.7,72,5960,2,1,0,2,1,0
96.35,40,3353,0,1,0,0,1,0
66.6,14,6499,0,1,0,2,0,0
44.5,2,6321,0,2,0,0,0,0
110.9,66,5745,1,1,0,2,1,1
105.0,38,3445,0,2,0,2,1,1
25.3,1,2153,0,2,0,0,0,1
55.15,22,360,1,1,0,2,0,1
20.1,1,1608,0,3,1,1,2,1
80.1,5,3401,0,3,0,0,1,0
69.05,29,1560,1,0,2,2,0,0
69.9,1,5454,0,3,0,0,1,1
20.4,3,5090,0,3,1,1,2,0
19.7,71,553,2,1,1,1,2,0
50.1,9,4085,0,2,0,0,0,0
101.4,43,3855,0,2,0,0,1,1
83.45,48,3327,1,1,2,0,0,0
86.65,26,1839,0,1,2,0,1,0
20.15,9,2017,0,0,1,1,2,0
80.8,1,6022,0,2,0,0,1,1
19.4,46,6461,2,1,1,1,2,0
62.05,2,335,0,0,0,0,0,1
76.45,1,5824,0,2,0,0,1,1
60.05,64,3289,2,0,2,2,0,0
91.3,12,188,0,2,0,0,1,1
95.75,6,4731,0,2,0,0,1,1
20.35,59,488,1,3,1,1,2,0
94.05,7,5115,1,3,0,0,1,0
84.1,72,5002,2,1,2,0,0,0
78.75,16,399,0,2,0,0,1,0
55.55,25,741,0,1,0,0,0,0
62.65,34,1911,0,2,2,2,0,1
74.5,1,5721,0,2,0,0,1,1
102.1,10,132,0,1,0,0,1,1
20.1,24,4457,1,3,1,1,2,0
70.3,10,5351,1,2,2,0,0,0
53.65,69,3262,1,1,2,0,0,0
20.75,57,226,2,3,1,1,2,0
103.4,50,4389,1,0,0,2,1,0
50.8,28,696,1,3,2,2,0,0
50.15,16,5836,0,2,2,0,0,1
79.0,25,1503,0,3,2,2,0,0
74.6,3,2025,0,0,0,0,1,0
96.5,61,4687,1,0,0,0,1,0
20.1,2,3341,0,3,1,1,2,0
19.4,51,6526,1,3,1,1,2,0
77.55,71,4617,2,1,2,0,0,0
20.05,20,3470,0,3,1,1,2,0
19.85,6,687,0,1,1,1,2,0
20.2,6,419,0,3,1,1,2,0
67.45,29,1349,0,3,2,2,0,0
18.55,36,5433,2,1,1,1,2,0
